,ano,data_eleicao,id_municipio,nome_urna,sigla_partido,idade,genero,raca
260,2024,2024-10-06,2611606,Josué Augusto,PL,66,masculino,parda
261,2024,2024-10-06,2611606,Josy Barbosa,PT,43,feminino,parda
262,2024,2024-10-06,2611606,José Carlos Corredor,PP,72,masculino,parda
263,2024,2024-10-06,2611606,José Da Silva,PCO,42,masculino,branca
264,2024,2024-10-06,2611606,João Carlos Baiano,DC,65,masculino,branca
265,2024,2024-10-06,2611606,João Da Costa,PT,64,masculino,branca
266,2024,2024-10-06,2611606,João De Deus,AVANTE,70,masculino,parda
267,2024,2024-10-06,2611606,João Moraes,PP,62,masculino,branca
268,2024,2024-10-06,2611606,Juliana Enfermeira,SOLIDARIEDADE,41,feminino,parda
269,2024,2024-10-06,2611606,Junior Bocão,PSD,53,masculino,preta
270,2024,2024-10-06,2611606,Junior Pirro,DC,65,masculino,branca
271,2024,2024-10-06,2611606,Jô Cavalcanti,PSOL,42,feminino,preta
272,2024,2024-10-06,2611606,Júnior De Cleto,PSB,45,masculino,branca
273,2024,2024-10-06,2611606,Júnior Di Bria,PSB,35,masculino,parda
274,2024,2024-10-06,2611606,Kal Ferreira,PSB,53,feminino,parda
275,2024,2024-10-06,2611606,Kari Santos,PT,32,feminino,branca
276,2024,2024-10-06,2611606,Karla Sanfoneira,PP,47,feminino,parda
277,2024,2024-10-06,2611606,Lala Renovada,REDE,45,feminino,parda
278,2024,2024-10-06,2611606,Larissa Caló,CIDADANIA,38,feminino,branca
279,2024,2024-10-06,2611606,Leandro Silva,PRD,42,masculino,branca
280,2024,2024-10-06,2611606,Leandro Tenório,PV,43,masculino,parda
281,2024,2024-10-06,2611606,Lelinho Martins,REPUBLICANOS,43,masculino,parda
282,2024,2024-10-06,2611606,Leo Cabeça,PRD,46,masculino,parda
283,2024,2024-10-06,2611606,Leo Frete,MDB,48,masculino,branca
284,2024,2024-10-06,2611606,Leopoldina Silvestre,REDE,52,feminino,branca
285,2024,2024-10-06,2611606,Levi De Eclésio,PP,56,masculino,parda
286,2024,2024-10-06,2611606,Liana Cirne,PT,53,feminino,branca
287,2024,2024-10-06,2611606,Lila Medeiros,NOVO,50,feminino,branca
288,2024,2024-10-06,2611606,Lili Do Caldinho,PRD,38,feminino,parda
289,2024,2024-10-06,2611606,Lito Do Ibura,PL,38,masculino,preta
290,2024,2024-10-06,2611606,Lu Do Pru,REDE,39,feminino,parda
291,2024,2024-10-06,2611606,Luana Consegue,PSOL,26,feminino,preta
292,2024,2024-10-06,2611606,Lucas Junior,MOBILIZA,44,masculino,parda
293,2024,2024-10-06,2611606,Lucas Recife,PV,30,masculino,branca
294,2024,2024-10-06,2611606,Lucia Das Comidinhas,MOBILIZA,63,feminino,parda
295,2024,2024-10-06,2611606,Luciano Brito,MOBILIZA,64,masculino,parda
296,2024,2024-10-06,2611606,Luciano Oliveira Recife,DC,53,masculino,branca
297,2024,2024-10-06,2611606,Luiz Carlos,NOVO,57,masculino,parda
298,2024,2024-10-06,2611606,Luiz Eustaquio,PSB,63,masculino,preta
299,2024,2024-10-06,2611606,Maciel Flores,PP,52,masculino,branca
300,2024,2024-10-06,2611606,Madeira,DC,68,masculino,parda
301,2024,2024-10-06,2611606,Maestro Gil Juntospelacultura,PT,54,masculino,branca
302,2024,2024-10-06,2611606,Maguari,PP,71,masculino,branca
303,2024,2024-10-06,2611606,Mara Tea Da Inclusao,REPUBLICANOS,38,feminino,branca
304,2024,2024-10-06,2611606,Marcelo Da Cooperativa,REPUBLICANOS,54,masculino,parda
305,2024,2024-10-06,2611606,Marcelo Marcelinho,MDB,43,masculino,preta
306,2024,2024-10-06,2611606,Marcelo Rodrigues,PSD,40,masculino,preta
307,2024,2024-10-06,2611606,Marcelo Sobral A Força Do Povo,MDB,47,masculino,preta
308,2024,2024-10-06,2611606,Marcelus Ugiette,PRD,64,masculino,branca
309,2024,2024-10-06,2611606,Marcia Maia,PL,59,feminino,branca
310,2024,2024-10-06,2611606,Marco Aurélio Filho ,PV,35,masculino,branca
311,2024,2024-10-06,2611606,Marco Será,PL,51,masculino,parda
312,2024,2024-10-06,2611606,Marco Smoke,AVANTE,59,masculino,parda
313,2024,2024-10-06,2611606,Marcos Justino,PRD,64,masculino,parda
314,2024,2024-10-06,2611606,Marcos Petts,DC,67,masculino,parda
315,2024,2024-10-06,2611606,Marcão Do Povo,MDB,50,masculino,parda
316,2024,2024-10-06,2611606,Maria Do Céu,PSB,58,feminino,branca
317,2024,2024-10-06,2611606,Maria Flor,PRD,64,feminino,preta
318,2024,2024-10-06,2611606,Maria Pagodinho,PC do B,64,feminino,parda
319,2024,2024-10-06,2611606,Marilene Santos,PSOL,48,feminino,preta
320,2024,2024-10-06,2611606,Marina Souza,MDB,40,feminino,parda
321,2024,2024-10-06,2611606,Mario Brasiliano,NOVO,44,masculino,preta
322,2024,2024-10-06,2611606,Mario Clementino,MOBILIZA,59,masculino,parda
323,2024,2024-10-06,2611606,Mario Pinheiro,AVANTE,68,masculino,parda
324,2024,2024-10-06,2611606,Marlon Henrique,PSD,38,masculino,preta
325,2024,2024-10-06,2611606,Marlon Vieira De Melo,DC,57,masculino,branca
326,2024,2024-10-06,2611606,Mary Da Saúde,PRD,57,feminino,preta
327,2024,2024-10-06,2611606,Mattheus Araujo,NOVO,29,masculino,parda
328,2024,2024-10-06,2611606,Maxmilian Costa,NOVO,44,masculino,parda
329,2024,2024-10-06,2611606,Mecinho Da Pizzaria,REPUBLICANOS,46,masculino,branca
330,2024,2024-10-06,2611606,Mestre Nilton Santos,AVANTE,61,masculino,parda
331,2024,2024-10-06,2611606,Mi,REPUBLICANOS,46,masculino,amarela
332,2024,2024-10-06,2611606,Mila Do Mercado,AVANTE,46,feminino,parda
333,2024,2024-10-06,2611606,Missionária Adriana,DC,51,feminino,parda
334,2024,2024-10-06,2611606,Missionária Mayara,MOBILIZA,27,feminino,preta
335,2024,2024-10-06,2611606,Missionária Rosana Lima,REPUBLICANOS,44,feminino,branca
336,2024,2024-10-06,2611606,Missionário Evaristo Filho,PSD,57,masculino,parda
337,2024,2024-10-06,2611606,Missionário Saulo Ataíde,PL,32,masculino,parda
338,2024,2024-10-06,2611606,Mizael Trindade,PSDB,58,masculino,parda
339,2024,2024-10-06,2611606,Murilo,MDB,64,masculino,branca
340,2024,2024-10-06,2611606,Murilo Vieira,PRD,58,masculino,parda
341,2024,2024-10-06,2611606,Mércia De Malaquias,PL,48,feminino,parda
342,2024,2024-10-06,2611606,Nadelson Leite,MOBILIZA,56,masculino,branca
343,2024,2024-10-06,2611606,Nadilene Ribeiro,REPUBLICANOS,55,feminino,
344,2024,2024-10-06,2611606,Natalia De Menudo,PSB,32,feminino,branca
345,2024,2024-10-06,2611606,Nazaré Silva,PRD,46,feminino,branca
346,2024,2024-10-06,2611606,Neguete Do Povo,MDB,39,masculino,preta
347,2024,2024-10-06,2611606,Negão De Nair,PC do B,45,masculino,preta
348,2024,2024-10-06,2611606,Neide Da Saúde,PSD,43,feminino,branca
349,2024,2024-10-06,2611606,Nelsinho,REPUBLICANOS,57,masculino,preta
350,2024,2024-10-06,2611606,Nelson Monteiro ,MOBILIZA,40,masculino,branca
351,2024,2024-10-06,2611606,Nen Do Coque,REPUBLICANOS,46,masculino,parda
352,2024,2024-10-06,2611606,Netinho Eurico,PL,29,masculino,branca
353,2024,2024-10-06,2611606,Neto Da Saúde,REPUBLICANOS,35,masculino,parda
354,2024,2024-10-06,2611606,Neto Guerreiro,MDB,59,masculino,branca
355,2024,2024-10-06,2611606,Ni Queiroga,PSDB,30,feminino,branca
356,2024,2024-10-06,2611606,Nicinha Da Ur Dez,DC,60,feminino,preta
357,2024,2024-10-06,2611606,Nildo Regente,MOBILIZA,61,masculino,branca
358,2024,2024-10-06,2611606,Nilson Pereira,PL,56,masculino,branca
359,2024,2024-10-06,2611606,Ninho Arypeter,MDB,43,masculino,parda
360,2024,2024-10-06,2611606,Nise Santos,PSOL,42,feminino,preta
361,2024,2024-10-06,2611606,Nivaldo Lopes,PSDB,64,masculino,parda
362,2024,2024-10-06,2611606,Ofélia Do Mlb,UP,49,feminino,parda
363,2024,2024-10-06,2611606,Osmar Ricardo,PT,58,masculino,branca
364,2024,2024-10-06,2611606,Osvaldo Cavalcante,PSDB,60,masculino,branca
365,2024,2024-10-06,2611606,Ozeias Paulo,REPUBLICANOS,40,masculino,branca
366,2024,2024-10-06,2611606,Paraiba Cell,AVANTE,42,masculino,parda
367,2024,2024-10-06,2611606,Pastor Carlos André,PSD,44,masculino,parda
368,2024,2024-10-06,2611606,Pastor Geferson Silva,REPUBLICANOS,44,masculino,branca
369,2024,2024-10-06,2611606,Pastor Jefferson,AVANTE,39,masculino,parda
370,2024,2024-10-06,2611606,Pastora Ericka,PSD,39,feminino,parda
371,2024,2024-10-06,2611606,Pastora Flávia Santos,PL,43,feminino,branca
372,2024,2024-10-06,2611606,Patricia Diniz,AVANTE,51,feminino,branca
373,2024,2024-10-06,2611606,Patricia Eugenia,PRD,38,feminino,preta
374,2024,2024-10-06,2611606,Paula Alves,NOVO,36,feminino,parda
375,2024,2024-10-06,2611606,Paulo Abou Hana,PL,58,masculino,parda
376,2024,2024-10-06,2611606,Paulo Belence,NOVO,70,masculino,parda
377,2024,2024-10-06,2611606,Paulo Muniz,PL,47,masculino,branca
378,2024,2024-10-06,2611606,Paulo Neto Da Saúde,REPUBLICANOS,38,masculino,preta
379,2024,2024-10-06,2611606,Paulo Neves,AVANTE,40,masculino,branca
380,2024,2024-10-06,2611606,Pb. Emanoel Estanislau,PP,34,masculino,parda
381,2024,2024-10-06,2611606,Pelé Da Bomba,REPUBLICANOS,36,masculino,preta
382,2024,2024-10-06,2611606,Pelé De Deus,PSDB,52,masculino,preta
383,2024,2024-10-06,2611606,Perita Sandra Santos,PV,54,feminino,preta
384,2024,2024-10-06,2611606,Podóloga Eli Arôcha,DC,44,feminino,branca
385,2024,2024-10-06,2611606,Polly Da Amar,REDE,45,feminino,branca
386,2024,2024-10-06,2611606,Preto Monte,PSOL,24,masculino,preta
387,2024,2024-10-06,2611606,Priscila Ferraz,PSB,45,feminino,parda
388,2024,2024-10-06,2611606,Prof Joaquim,CIDADANIA,72,masculino,branca
389,2024,2024-10-06,2611606,Professor Adelmo Madson,NOVO,37,masculino,parda
390,2024,2024-10-06,2611606,Professor Adelson Do Morro,MOBILIZA,55,masculino,preta
391,2024,2024-10-06,2611606,Professor Erivelte,PRD,46,masculino,preta
392,2024,2024-10-06,2611606,Professor Jairo Britto,PT,64,masculino,branca
393,2024,2024-10-06,2611606,Professor Mirinho,MDB,47,masculino,branca
394,2024,2024-10-06,2611606,Professor Thiago,PSD,41,masculino,parda
395,2024,2024-10-06,2611606,Professor Zé Luís,PSB,52,masculino,branca
396,2024,2024-10-06,2611606,Professora Ada Helena,PSB,51,feminino,branca
397,2024,2024-10-06,2611606,Professora Ana Lúcia,REPUBLICANOS,53,feminino,branca
398,2024,2024-10-06,2611606,Professora Elaine,DC,65,feminino,branca
399,2024,2024-10-06,2611606,Professora Lu Melo,MDB,55,feminino,parda
400,2024,2024-10-06,2611606,Professora Neuza,REPUBLICANOS,58,feminino,preta
401,2024,2024-10-06,2611606,Psicologo Henrique Melo,PRD,59,masculino,preta
402,2024,2024-10-06,2611606,Queiroga,AVANTE,58,masculino,parda
403,2024,2024-10-06,2611606,Rafa Lima,PRD,45,masculino,parda
404,2024,2024-10-06,2611606,Rafael Nunes,MOBILIZA,42,masculino,branca
405,2024,2024-10-06,2611606,Rafaella Rafael,MDB,48,feminino,amarela
406,2024,2024-10-06,2611606,Raimundo Aguiar,PSOL,64,masculino,preta
407,2024,2024-10-06,2611606,Raissa Isabelly,PSDB,36,feminino,parda
408,2024,2024-10-06,2611606,Rayane Gondim,MDB,34,feminino,branca
409,2024,2024-10-06,2611606,Red Da Farmácia,AVANTE,43,masculino,preta
410,2024,2024-10-06,2611606,Renan Nunes,PT,37,masculino,branca
411,2024,2024-10-06,2611606,Renata Lima,PP,41,feminino,parda
412,2024,2024-10-06,2611606,Renê,PV,47,masculino,branca
413,2024,2024-10-06,2611606,Resistência Autista,PSOL,40,feminino,branca
414,2024,2024-10-06,2611606,Rhayssa Alves,CIDADANIA,31,feminino,parda
415,2024,2024-10-06,2611606,Ricardo Cruz Castramóvel,AVANTE,55,masculino,branca
416,2024,2024-10-06,2611606,Ricardo Das Neves,DC,90,masculino,parda
417,2024,2024-10-06,2611606,Ricardo Gadelha,REDE,40,masculino,branca
418,2024,2024-10-06,2611606,Ricardo Radiador,MDB,43,masculino,branca
419,2024,2024-10-06,2611606,Richardson,REDE,43,masculino,parda
420,2024,2024-10-06,2611606,Rinaldo Junior,PSB,42,masculino,preta
421,2024,2024-10-06,2611606,Robeilton Lira,PSDB,45,masculino,branca
422,2024,2024-10-06,2611606,Roberia Pincho,MOBILIZA,56,feminino,branca
423,2024,2024-10-06,2611606,Roberta Rita,PCO,57,feminino,branca
424,2024,2024-10-06,2611606,Robinho Da Autoescola,REPUBLICANOS,52,masculino,branca
425,2024,2024-10-06,2611606,Robson Lucena ,MOBILIZA,68,masculino,branca
426,2024,2024-10-06,2611606,Rodrigo Coutinho,REPUBLICANOS,31,masculino,branca
427,2024,2024-10-06,2611606,Rodrigo Gomes,PL,48,masculino,parda
428,2024,2024-10-06,2611606,Rodrigo Patriota,PP,48,masculino,branca
429,2024,2024-10-06,2611606,Rogerio Veloso,PRD,47,masculino,parda
430,2024,2024-10-06,2611606,Rogério Leite,PV,59,masculino,branca
431,2024,2024-10-06,2611606,Romerinho Jatobá,PSB,38,masculino,branca
432,2024,2024-10-06,2611606,Romero Cordeiro Filho Do Morro,REPUBLICANOS,38,masculino,parda
433,2024,2024-10-06,2611606,Romero Futevôlei,PP,28,masculino,parda
434,2024,2024-10-06,2611606,Ronaldinho,MOBILIZA,70,masculino,branca
435,2024,2024-10-06,2611606,Ronaldo Lopes,PP,38,masculino,parda
436,2024,2024-10-06,2611606,Rosana Galvão,PL,61,feminino,branca
437,2024,2024-10-06,2611606,Rosimery Enfermeira,PL,60,feminino,branca
438,2024,2024-10-06,2611606,Rosinha De Carlos Rodolfo,PSD,57,feminino,parda
439,2024,2024-10-06,2611606,Rozita Verlúcia,PSDB,53,feminino,parda
440,2024,2024-10-06,2611606,Rui,REDE,53,masculino,branca
441,2024,2024-10-06,2611606,Rui Claudio,PL,72,masculino,parda
442,2024,2024-10-06,2611606,Samuel Ferreira,AVANTE,44,masculino,parda
443,2024,2024-10-06,2611606,Samuel Salazar,MDB,40,masculino,branca
444,2024,2024-10-06,2611606,Sancler,DC,54,masculino,parda
445,2024,2024-10-06,2611606,Sara Braga,DC,33,feminino,branca
446,2024,2024-10-06,2611606,Sargento Fortunato,DC,52,masculino,parda
447,2024,2024-10-06,2611606,Severino Motoboy,PSOL,47,masculino,parda
448,2024,2024-10-06,2611606,Severino Toque De Carinho,MOBILIZA,67,masculino,branca
449,2024,2024-10-06,2611606,Shertyanne Ferreira,PRD,44,feminino,parda
450,2024,2024-10-06,2611606,Shirley Wanessa,PSD,43,feminino,parda
451,2024,2024-10-06,2611606,Sidney Edipo,PL,37,masculino,parda
452,2024,2024-10-06,2611606,Silvia Guaraná,PP,25,feminino,parda
453,2024,2024-10-06,2611606,Silvio Ricardo,PRD,64,masculino,parda
454,2024,2024-10-06,2611606,Soares Protetico,MOBILIZA,54,masculino,parda
455,2024,2024-10-06,2611606,Ste Vilela,PSB,32,feminino,preta
456,2024,2024-10-06,2611606,Sub Elias,PL,60,masculino,parda
457,2024,2024-10-06,2611606,Sub Oficial Santiago,PL,58,masculino,branca
458,2024,2024-10-06,2611606,Suetônio,PT,48,masculino,parda
459,2024,2024-10-06,2611606,Suhellen Oliveira,PP,42,feminino,branca
460,2024,2024-10-06,2611606,Suzi Rodrigues,PT,61,feminino,preta
461,2024,2024-10-06,2611606,Sávio Rodrigues,PSD,23,masculino,parda
462,2024,2024-10-06,2611606,Tadeu Calheiros,MDB,49,masculino,branca
463,2024,2024-10-06,2611606,Tadinho João,PSB,47,masculino,preta
464,2024,2024-10-06,2611606,Tania Mae De João,AVANTE,60,feminino,parda
465,2024,2024-10-06,2611606,Tarciana,DC,50,feminino,parda
466,2024,2024-10-06,2611606,Tarcis,PRD,39,masculino,branca
467,2024,2024-10-06,2611606,Tenente Rogerio Magalhaes,PL,46,masculino,branca
468,2024,2024-10-06,2611606,Thalles Cherles,REPUBLICANOS,50,masculino,branca
469,2024,2024-10-06,2611606,Thiago Botinha,PV,43,masculino,parda
470,2024,2024-10-06,2611606,Thiago Da Água,PP,33,masculino,parda
471,2024,2024-10-06,2611606,Thiago Medina,PL,21,masculino,branca
472,2024,2024-10-06,2611606,Thiaguinho Filho Do Jordão,REPUBLICANOS,39,masculino,parda
473,2024,2024-10-06,2611606,Thyago Do Inocoop,REDE,39,masculino,preta
474,2024,2024-10-06,2611606,Tiago Silva,PSOL,33,masculino,branca
475,2024,2024-10-06,2611606,Tio Glauber Telecom,DC,51,masculino,branca
476,2024,2024-10-06,2611606,Tio Iggor,REPUBLICANOS,36,masculino,parda
477,2024,2024-10-06,2611606,Tio Marcos Vieira,PP,55,masculino,parda
478,2024,2024-10-06,2611606,Tiêta Do Agreste,PRD,60,feminino,parda
479,2024,2024-10-06,2611606,Toinho Da União,PP,57,masculino,parda
480,2024,2024-10-06,2611606,Toinho Da Água,PSDB,52,masculino,parda
481,2024,2024-10-06,2611606,Toinho De Casa Amarela,PSDB,70,masculino,branca
482,2024,2024-10-06,2611606,Tomas Do Mst,PT,32,masculino,parda
483,2024,2024-10-06,2611606,Uilder Lima,PSOL,39,masculino,preta
484,2024,2024-10-06,2611606,Unidos Com Edilson Do Metro,PP,60,masculino,preta
485,2024,2024-10-06,2611606,Valdir Palhaço,CIDADANIA,58,masculino,branca
486,2024,2024-10-06,2611606,Valéria Felix,PSTU,62,feminino,preta
487,2024,2024-10-06,2611606,Vanio Silva,PSB,48,masculino,parda
488,2024,2024-10-06,2611606,Vem Com Elvis,PSB,29,masculino,parda
489,2024,2024-10-06,2611606,Vevé,PP,47,masculino,parda
490,2024,2024-10-06,2611606,Victor André Gomes,PV,35,masculino,branca
491,2024,2024-10-06,2611606,Victor Souza,PSOL,37,masculino,parda
492,2024,2024-10-06,2611606,Victor Torres,PSD,36,masculino,branca
493,2024,2024-10-06,2611606,Vilma Ferreira,MOBILIZA,53,feminino,parda
494,2024,2024-10-06,2611606,Virgínia Fotos,PP,41,feminino,parda
495,2024,2024-10-06,2611606,Vivi,PP,39,feminino,parda
496,2024,2024-10-06,2611606,Walber Santos,PSD,60,masculino,parda
497,2024,2024-10-06,2611606,Walter Reis,REPUBLICANOS,37,masculino,branca
498,2024,2024-10-06,2611606,Waltinho Do Bongi,PP,46,masculino,parda
499,2024,2024-10-06,2611606,Wandrizy De Manoel Messias,REPUBLICANOS,26,feminino,branca
500,2024,2024-10-06,2611606,Wedson Ttk,DC,40,masculino,parda
501,2024,2024-10-06,2611606,Weldjane Mary,PSOL,43,feminino,parda
502,2024,2024-10-06,2611606,Wellington Boite,AVANTE,50,masculino,preta
503,2024,2024-10-06,2611606,Wellington E Carlos Marcenaria,PSB,63,masculino,branca
504,2024,2024-10-06,2611606,Wellington José,PSDB,50,masculino,parda
505,2024,2024-10-06,2611606,Wendel Felix,PP,45,masculino,preta
506,2024,2024-10-06,2611606,Wendel Luiz,NOVO,18,masculino,parda
507,2024,2024-10-06,2611606,William Soares,PP,25,masculino,branca
508,2024,2024-10-06,2611606,Wilson Lapa,MDB,65,masculino,parda
509,2024,2024-10-06,2611606,Wilton Brito,PSB,66,masculino,branca
510,2024,2024-10-06,2611606,Wokymon Da Saúde,PC do B,47,masculino,branca
511,2024,2024-10-06,2611606,Xandy Aliança Justiça Social,PV,52,masculino,preta
512,2024,2024-10-06,2611606,Xênia,DC,41,feminino,preta
513,2024,2024-10-06,2611606,Yasmim Alves,PSOL,28,feminino,parda
514,2024,2024-10-06,2611606,Zeca Do Tempero,DC,72,masculino,parda
515,2024,2024-10-06,2611606,Zelia Moura,NOVO,64,feminino,branca
516,2024,2024-10-06,2611606,Zé Neto,PSB,43,masculino,branca
517,2024,2024-10-06,2611606,Álvaro Filho,PRD,70,masculino,parda
518,2024,2024-10-06,2611606,Ítalo Vinícius,PSOL,25,masculino,preta
